ISO 3166-1 country code, name, latitude, longitude
MX,Jaleaca,17.447653,-99.859589
MX,Acapulco,16.856933,-99.901496
MX,Las Truchas,26.061759,-106.562256
MX,Michac,19.219367,-98.339521
MX,Texcalac,19.41714,-98.089916
MX,Ixtiyucan,19.182526,-97.813565
MX,Ixcotla,19.422884,-98.317289
MX,Coronanco,19.120153,-98.253952
MX,Atlihuetzián,19.376966,-98.177747
MX,Tepetzala,19.112095,-97.938749
MX,Tecuexcomac,19.294574,-98.348459
MX,Huiloapan,19.383107,-98.271267
MX,Acuicuizcatepec,19.445791,-98.223971
MX,Huiloac,19.400308,-98.141369
MX,Villanueva,19.060081,-97.719575
MX,Xoxtla,19.168152,-98.308242
MX,Xaltocan,19.423739,-98.210787
MX,Tehuiloyacan,19.040634,-98.332261
MX,Tecopilco,19.486219,-98.256501
MX,Techalote,19.495883,-98.321466
MX,Ixtenco,19.250852,-97.894366
MX,Chiapa,19.239627,-97.768239
MX,Ocotitlán,19.031894,-97.967361
MX,Agostadero,26.95901,-106.670344
MX,Atzompa,19.028182,-98.352111
MX,Tetlanohca,19.26011,-98.163067
MX,Atezcatzinco,19.469592,-98.148167
MX,Hueyotlipan,19.076117,-98.21031
MX,Tizatlán,19.339623,-98.214619
MX,Yauhquemehcan,19.411948,-98.187774
MX,San Bartolomé,19.44851,-98.126137
MX,Nopalucan,19.215662,-97.822551
MX,Zanatepec,16.478749,-94.35358
MX,Tepatlaxco,19.079458,-97.969486
MX,Coyuca,17.009178,-100.08748
MX,Purísima,20.68928,-101.269412
MX,Chavarría,23.64868,-105.591455
MX,Chapalapa,17.270832,-99.379248
MX,Atzingo,19.171695,-98.779858
MX,Coltzingo,19.383642,-98.536205
MX,Ameca,19.43613,-98.407043
MX,Tlahuapan,19.331666,-98.579641
MX,Moyotzingo,19.253911,-98.406435
MX,Chimalhuacán,19.411138,-98.950772
MX,Acuexcomac,19.037011,-98.384928
MX,Chalma,19.148584,-98.74764
MX,Santa Cruz,19.4282,-98.348621
MX,Santa Catarina,19.310726,-98.966391
MX,Ayotzingo,19.20948,-98.929845
MX,Necoxtla,18.611924,-98.383741
MX,San Salvador,19.269868,-98.515838
MX,Ixtapaluca,19.292205,-98.558723
MX,Tezompa,19.208521,-98.969735
MX,Ixayoc,19.47317,-98.795218
MX,Atlazalpan,19.216943,-98.909179
MX,Coatlinchán,19.449988,-98.872735
MX,Tlalancaleca,19.323681,-98.498418
MX,Tepopula,19.154088,-98.855064
MX,Tecalco,19.056469,-98.794098
MX,Totoltepec,18.701908,-98.397143
MX,Texmelucan,19.283782,-98.438075
MX,San Lucas,19.279431,-98.418327
MX,Chiautzingo,19.2028,-98.465133
MX,Tetla,19.218257,-98.506681
MX,Tejupa,18.854865,-98.541111
MX,Mitepec,19.441254,-98.460595
MX,Epatlán,18.641415,-98.370567
MX,Atzacualoya,19.204614,-98.800973
MX,Amecac,18.834564,-98.658943
MX,Tomacoco,19.11005,-98.737666
MX,Tecuanipan,19.013626,-98.398894
MX,Cuautzingo,19.259623,-98.857415
MX,Xochiteopan,18.806038,-98.624138
MX,Mitepec,19.438396,-98.447656
MX,Acuautla,19.343169,-98.855566
MX,San Félix,18.907032,-98.37189
MX,Teotlalcingo,19.233437,-98.501748
MX,Ixtacuixtla,19.326612,-98.377457
MX,Huehuecalco,19.09212,-98.763884
MX,Temaxcalac,19.269838,-98.406995
MX,Zoyatzingo,19.091366,-98.783766
MX,Chautla,19.312813,-98.480768
MX,Hueyacatitla,19.256423,-98.536693
MX,Calpan,19.103909,-98.457957
MX,Ozumba,19.037826,-98.794961
MX,Matamoros,18.601507,-98.464992
MX,Juchitepec,19.102239,-98.879867
MX,Purísima,23.03218,-102.894176
MX,Providencia,23.034004,-103.187904
MX,Delicias,28.18684,-105.46966
MX,Ecatzingo,18.96747,-98.809094
MX,Cuautla,18.804589,-98.94555
MX,Chalco,19.261738,-98.897746
MX,Guadalupe,23.069819,-103.198206
MX,Amecameca,19.124402,-98.766027
MX,Fresnillo,23.175693,-102.869424
MX,Cañitas,23.605843,-102.726388
MX,Tlaxco,19.613334,-98.11997
MX,Tetela,19.816203,-97.807564
MX,Tepango,20.001901,-97.795671
MX,Zautla,19.721863,-97.67017
MX,Xonacatlán,19.615198,-97.591163
MX,Santa María,19.660205,-97.867106
MX,Ozumba,19.585319,-98.180379
MX,Ecatepec,19.521859,-98.154941
MX,Tenextatiloyan,19.709653,-97.596442
MX,San Miguel,19.915971,-97.706318
MX,Xiutetelco,19.795342,-97.325511
MX,Zapotitlán,20.00137,-97.713775
MX,Acateno,19.875273,-97.366856
MX,San José,19.908836,-98.178111
MX,Ayotla,19.925596,-98.034009
MX,Xicalahuata,19.641822,-97.613738
MX,Xixipesco,19.573154,-97.566549
MX,Cuautempan,19.913559,-97.795483
MX,Payuca,19.525674,-97.615588
MX,Matlahuacales,19.76196,-98.053751
MX,Ixtolco,19.904013,-97.816961
MX,Huitzilán,19.966931,-97.693391
MX,Acopinalco,19.658641,-98.165574
MX,Tlalmanalco,19.208072,-98.801385
MX,Tenango,19.157338,-98.859632
MX,San Francisco,23.358235,-100.083468
MX,San Antonio,23.369018,-100.08576
MX,Caracol,23.329633,-99.870398
MX,Tlalpujahua,19.805271,-100.173059
MX,Maxdá,19.797036,-99.744801
MX,Yeché,19.707153,-99.708535
MX,Angangueo,19.617887,-100.286955
MX,Mexquititlán,20.049842,-100.063672
MX,Presa,23.499871,-100.725486
MX,Refugio,23.01334,-100.47189
MX,San Ramón,23.609628,-100.212913
MX,Tuzal,23.147991,-101.341273
MX,San Antonio,23.689789,-100.472838
MX,Matorral,22.899423,-101.252671
MX,Guadalupe,23.466878,-100.989994
MX,Santa María,23.733667,-101.223711
MX,Guadalupe,23.373547,-100.757188
MX,Tanque,23.659985,-101.163451
MX,Acutzilapan,19.772107,-99.677575
MX,San Pedro,19.854622,-99.969723
MX,Ixtapantongo,19.526281,-99.760385
MX,San Francisco,19.681488,-99.7521
MX,San Felipe,19.694322,-99.95729
MX,San Bartolo,19.599754,-99.703766
MX,Pueblo Nuevo,19.566961,-100.04737
MX,El Oro,19.802603,-100.130617
MX,Guadalupe,28.333328,-105.428505
MX,Camotlan,17.459736,-97.022538
MX,Apoala,17.649842,-97.137722
MX,Cacalotepec,17.036099,-95.955012
MX,Acatlán,17.027007,-95.572746
MX,Huehuetlán,18.197755,-96.943306
MX,Huapanapan,18.140206,-97.672364
MX,Cotahuixtla,17.529474,-96.910769
MX,Chindúa,17.428912,-97.311634
MX,Chapulapa,17.940434,-96.755556
MX,San Esteban,18.455616,-97.298841
MX,Chalma,18.44197,-97.367482
MX,Suchixtlahuaca,17.727942,-97.367825
MX,Amoltepec,17.283283,-97.573856
MX,Teontepec,18.489236,-97.52598
MX,Soyaltepec,17.591165,-97.307136
MX,Texcala,18.397116,-97.444657
MX,Nanahuatipan,18.135698,-97.123537
MX,Cañada,18.514371,-97.293605
MX,Sinaxtla,17.468951,-97.281955
MX,Tepexilotla,18.464693,-96.905837
MX,Tepelmeme,17.873914,-97.361572
MX,Yolotepec,17.499152,-97.010723
MX,Tinú,17.372535,-97.129085
MX,Tiltepec,17.465205,-97.35244
MX,Teopoxco,18.163516,-96.953446
MX,Metzontla,18.224785,-97.486479
MX,Mazatlán,18.033418,-96.913828
MX,Jicotlán,17.80658,-97.47017
MX,Jaltepec,17.323752,-97.22182
MX,Ocotepec,16.95542,-95.8458
MX,Chimaltepec,16.995307,-95.659627
MX,Quetzaltepec,16.974332,-95.760233
MX,Tenexpan,17.270795,-96.891341
MX,Tecomavaca,17.955773,-97.022625
MX,Suchixtlán,17.499708,-97.330005
MX,Huautla,18.131273,-96.839105
MX,Cuyamecalco,17.964999,-96.830984
MX,Pápalo,17.842384,-96.880194
MX,Tlatlauquitepec,18.75815,-98.100355
MX,Nduayaco,17.409844,-97.493033
MX,Nativitas,17.660657,-97.337471
MX,Ixcatlán,17.853525,-97.195564
MX,Chiquihuitlán,17.995166,-96.744435
MX,Nochixtlán,17.458085,-97.223323
MX,Xochitiopan,18.637095,-97.956183
MX,Cuapiaxtla,18.914616,-97.820307
MX,Tlatayapan,17.407724,-97.345956
MX,Texcalcingo,18.209446,-96.969122
MX,Nejapilla,17.420119,-97.373839
MX,Amatitlán,18.174385,-98.076791
MX,Acatzingo,18.980363,-97.784735
MX,Acatlán,18.202504,-98.048641
MX,Tongo,25.284827,-103.998687
MX,Totontepec,17.257033,-96.028668
MX,Tilapa,18.04763,-94.771573
MX,Nacaltepec,17.507783,-96.919287
MX,Huauclilla,17.452031,-97.07328
MX,Dominguillo,17.651921,-96.917003
MX,Chazumba,18.191829,-97.679916
MX,Petapa,16.818691,-95.140253
MX,Zacatepec,17.159113,-95.91583
MX,Yaveo,17.331003,-95.734403
MX,Ixcuintepec,16.934785,-95.621766
MX,Choapan,17.360839,-95.922193
MX,Atitlán,17.103601,-95.945704
MX,Yahuivé,17.364689,-95.825311
MX,Petapa,16.820347,-95.118997
MX,Coatlán,16.856717,-95.52984
MX,Alotepec,17.093123,-95.855051
MX,Huitepec,16.938165,-95.669443
MX,Camotlán,16.944731,-95.713823
MX,Mazatlán,17.026032,-95.440247
MX,Zapotitlán,17.889323,-97.818695
MX,Lalana,17.453534,-95.906364
MX,Juquila Mixes,16.935846,-95.918889
MX,Jaltepec,17.351247,-95.663026
MX,Guichicovi,16.962388,-95.094392
MX,Cotzocón,17.163813,-95.782118
MX,Comaltepec,17.326933,-95.962296
MX,Xayacatlán,18.236787,-97.976231
MX,Coyomeapan,18.282735,-96.991372
MX,Chilchotla,18.234738,-96.830429
MX,Chachoapan,17.526517,-97.283999
MX,Apasco,17.632815,-97.096959
MX,Santa Cruz,17.961437,-96.691816
MX,Tayata,17.357445,-97.568849
MX,Zapoquila,18.064923,-97.602316
MX,Tayata,17.346986,-97.557672
MX,Río Delgado,17.47522,-97.523991
MX,Adéquez,17.436427,-97.146211
MX,Teloxtoc,18.380166,-97.579319
MX,San Simón,18.019514,-96.858186
MX,Zinacatepec,18.33586,-97.243867
MX,Tutla,17.704849,-97.640158
MX,Frontera,18.252222,-97.655432
MX,Totoltepec,18.225597,-97.855112
MX,Sayula,17.880829,-94.960098
MX,Casas Viejas,18.081597,-94.906678
MX,Santa Rita,23.734542,-103.830853
MX,Guevea,16.793358,-95.367541
MX,Yucunama,17.561852,-97.482987
MX,Teposcolula,17.511055,-97.488986
MX,Topiltepec,17.436551,-97.343651
MX,Tidaá,17.341225,-97.371947
MX,Teutila,17.975815,-96.705261
MX,Quilitongo,17.466542,-97.159856
MX,Jocotipac,17.768747,-97.079045
MX,Chicozapotes,17.76878,-96.958368
MX,Añañe,17.520802,-97.368194
MX,Tepetzingo,18.422924,-97.341089
MX,Tulancingo,17.750231,-97.439468
MX,Huautepec,18.101117,-96.797036
MX,Achiutla,17.30564,-97.484885
MX,Yucucuy,17.477808,-97.300515
MX,Tlapiltepec,17.811549,-97.429652
MX,Sosola,17.400192,-97.11757
MX,Huamelulpan,17.397305,-97.601165
MX,Ojo de Agua,23.726749,-103.817998
MX,Cofradía,16.766663,-94.757787
MX,Jáltipan,17.966976,-94.714713
MX,Tezoatlán,17.653841,-97.810769
MX,Huajolotitlán,17.826356,-97.731929
MX,Ayuquililla,17.932362,-97.956706
MX,Alseseca,18.843687,-97.704053
MX,La Junta,22.535399,-103.678142
MX,Huejuquilla,22.625253,-103.898742
MX,Atolotitlán,18.188569,-97.424353
MX,Tonaltepec,17.57087,-96.956854
MX,Teponaxtla,17.8362,-96.72616
MX,Sosola,17.379143,-97.026671
MX,Cuautla,18.244395,-96.95697
MX,Coatzospan,18.049979,-96.763035
MX,Cuicatlán,17.800996,-96.959148
MX,Coixtlahuaca,17.724873,-97.319975
MX,Atatlahuca,17.533608,-96.828458
MX,Atzingo,18.297474,-97.383238
MX,Achiutla,17.350029,-97.50815
MX,Tenango,18.151535,-96.716781
MX,Miahuatlán,18.291696,-97.287661
MX,Tecoatl,18.167877,-96.913234
MX,Sosola,17.367342,-97.032916
MX,Yancuitlalpan,18.776574,-98.094346
MX,Camotlán,17.898099,-97.691014
MX,Tlaxiaco,17.269161,-97.680526
MX,Asunción,17.242109,-97.998547
MX,Capulín,22.83315,-103.591719
MX,Chilac,18.325977,-97.347772
MX,Casa Blanca,18.151706,-97.13775
MX,Teopán,17.848593,-97.492681
MX,Telixtlahuaca,17.296836,-96.905287
MX,Ahuatempan,18.409799,-98.022542
MX,Nundaco,17.170596,-97.724383
MX,Nuevo,18.295822,-97.809953
MX,Tecali,18.90294,-97.974203
MX,San Vicente,17.584675,-97.947331
MX,Coyotepec,18.404134,-97.830373
MX,Ocoyucan,18.976163,-98.30148
MX,Huitziltepec,18.770046,-97.881042
MX,Tlaltempan,18.614861,-98.080275
MX,Tehuixtla,18.358793,-97.732043
MX,Zahuatlán,17.843499,-98.031522
MX,San Simón,18.966368,-97.713288
MX,Tecomaxtlahuaca,17.34721,-98.031333
MX,Huixcolotla,18.920498,-97.771041
MX,Tequistepec,18.061469,-97.718977
MX,Cuayuca,18.486259,-98.183951
MX,Zoyatitlanapan,18.655108,-98.148925
MX,Zacaola,18.884851,-97.843292
MX,Peras,17.324098,-98.239211
MX,Ixitlán,18.00164,-97.774098
MX,Amatitlán,17.891482,-98.024509
MX,Otlaltepec,18.296383,-97.776842
MX,Hueyotlipan,18.890042,-97.867075
MX,Chautla,18.964997,-98.152274
MX,Tepejillo,17.437819,-97.938443
MX,Zoyamazalco,18.421325,-97.800626
MX,Tlaixpan,18.913754,-97.7385
MX,Mimiapan,18.523657,-98.158319
MX,Peras,17.360286,-98.237684
MX,Atexcal,18.399176,-97.735589
MX,Atempan,18.690027,-98.167219
MX,Tehuizotla,18.677587,-97.857592
MX,Tejaluca,18.63667,-98.250363
MX,Ometepec,18.854435,-97.855403
MX,Piñas,17.224323,-98.14406
MX,Ixcaquixtla,18.460217,-97.831067
MX,Igualtepec,17.740317,-98.289627
MX,Copala,17.18656,-97.963084
MX,Cieneguilla,17.850698,-98.27966
MX,Ayuquila,17.9418,-97.968573
MX,Xayacatlán,18.220993,-97.914677
MX,Silacayoapilla,17.810539,-97.845187
MX,Huehuetlán,18.738751,-98.166835
MX,Nuyoó,17.014736,-97.766374
MX,Miltepec,17.984284,-97.690269
MX,Juxtlahuaca,17.335029,-98.010611
MX,San Hipólito,18.941752,-97.873531
MX,Totimehuacan,18.966881,-98.185145
MX,Mixtla,18.902534,-97.895801
MX,Jalapexco,18.839282,-98.2993
MX,Otlaltepec,18.401073,-97.908118
MX,Tochimiltzingo,18.808982,-98.331837
MX,Mimiahuapan,18.686697,-97.885213
MX,Putla,17.023761,-97.92704
MX,Escondida,23.348673,-102.091145
MX,Huerta,22.758986,-102.612849
MX,San Francisco,17.254553,-100.259995
MX,San Ignacio,25.449856,-106.107712
MX,Tepehuanes,25.340299,-105.723234
MX,Salado,23.313847,-101.958425
MX,Yerbabuena,23.344644,-101.521411
MX,San Pedro,22.217282,-100.800123
MX,Baja California,30,-115
MX,Baja California Sur,25.833333,-111.833333
MX,Campeche,19,-90.5
MX,Chiapas,16.5,-92.5
MX,Chihuahua,28.5,-106
MX,Coahuila de Zaragoza,27.333333,-102
MX,Colima,19.166667,-104
MX,Durango,24.833333,-104.833333
MX,Guanajuato,21,-101
MX,Guerrero,17.666667,-100
MX,Hidalgo,20.5,-99
MX,Jalisco,20.333333,-103.666667
MX,México,19.333333,-99.5
MX,Michoacán de Ocampo,19.166667,-101.833333
MX,Morelos,18.75,-99
MX,Nayarit,22,-105
MX,Nuevo León,25.666667,-100
MX,Oaxaca,17,-96.5
MX,Puebla,18.833333,-98
MX,Querétaro de Arteaga,21,-99.916667
MX,Quintana Roo,19.666667,-88.5
MX,San Luis Potosí,22.5,-100.5
MX,Sinaloa,25,-107.5
MX,Sonora,29.333333,-110.666667
MX,Tabasco,18,-92.666667
MX,Tamaulipas,24,-98.75
MX,Tlaxcala,19.416667,-98.166667
MX,Veracruz,19.333333,-96.666667
MX,Yucatán,20.833333,-89
MX,Zacatecas,23,-103
MX,San Bartolo,21.612899,-101.068528
MX,San Nicolás,22.248984,-100.552395
MX,Saladita,22.260356,-100.416744
MX,Arriba,21.893562,-100.655418
MX,Laguna,21.946916,-100.859607
MX,Aguascalientes,22,-102.5
MX,Llano,21.852434,-100.681244
MX,Fernández,21.940374,-100.011698
MX,Los Rangeles,21.376607,-100.406571
MX,Presa,22.859243,-100.151946
MX,Mojarras,22.044886,-100.274845
MX,Mojarras,22.032121,-100.246925
MX,Vizarrón,20.832946,-99.720009
MX,Sombrerete,20.793421,-99.670025
MX,San Pablo,20.858997,-99.898577
MX,San Miguel,20.868572,-99.961609
MX,Palmas,21.09927,-99.965295
MX,Amoles,21.134402,-99.625258
MX,Cadereyta,20.697792,-99.815348
MX,Landa,21.184122,-99.320029
MX,Tantojón,21.811487,-98.49309
MX,Ayotoxtla,20.604687,-98.905643
MX,San Pablo,20.640326,-98.920937
MX,Escondida,21.249434,-99.015812
MX,San Andrés,20.52422,-99.064504
MX,Rincón,21.193282,-99.117813
MX,Colorada,21.026739,-99.11597
MX,Acatitlán,21.205337,-99.189182
MX,San Mateo,21.93605,-98.352248
MX,Tinto,21.816413,-98.801134
MX,Jacinta,21.752511,-98.053518
MX,San Diego,28.594492,-105.571769
MX,Llera,23.317745,-99.026081
MX,Benito Juárez,24.339163,-98.419445
MX,Gran Morelos,28.249196,-106.510622
MX,Santa Eulalia,28.594496,-105.887956
MX,Santa Isabel,28.341657,-106.372199
MX,Jiménez,24.216818,-98.484327
MX,La Ceja,24.206652,-98.302403
MX,Palma Real,20.797548,-97.729264
MX,Hermosillo,29.102602,-110.977324
MX,San José,29.746756,-110.183902
